problem_class,question,answer
['Job Shop'],"There are 5 jobs, each consisting of 2 operations that must be performed in sequence. Each operation has a processing time of 1 unit of time. Operations are assigned to machines, and each machine can process only one operation at a time. The goal is to minimize the total completion time (makespan) of all jobs by determining the start times of each operation and the order in which operations are processed on the machines.

For each job, the second operation cannot start until the first operation has been completed. For example, Operation 1 of Job 0 must start at least 1 unit of time after Operation 0 of Job 0 starts. This applies to all jobs. Operations assigned to the same machine cannot overlap in time. For every pair of operations on the same machine, one must be processed before the other. If Operation A is processed before Operation B, then Operation B must start at least 1 unit of time after Operation A completes. Conversely, if Operation B is processed before Operation A, then Operation A must start at least 1 unit of time after Operation B completes. These constraints apply to all relevant pairs of operations.

The makespan must be at least as large as the completion time of every operation. For example, the makespan must be at least 1 unit of time after the start of Operation 0 of Job 0, and this applies to all operations across all jobs. All start times must be non-negative, and the order variables, which determine the sequence of operations on the machines, must be binary (0 or 1). A large constant (100) is used in the constraints to ensure the correct order of operations is enforced. The objective is to minimize the makespan, ensuring all operations are scheduled efficiently without violating the constraints.



Additional information: 
- There are 3 machines, numbered from 0 to 2
- The assignment or operations to machines is the following:
	- Operation 0 of Job 0: Machine 2
	- Operation 1 of Job 0: Machine 1
	- Operation 0 of Job 1: Machine 2
	- Operation 1 of Job 1: Machine 2
	- Operation 0 of Job 2: Machine 2
	- Operation 1 of Job 2: Machine 1
	- Operation 0 of Job 3: Machine 1
	- Operation 1 of Job 3: Machine 0
	- Operation 0 of Job 4: Machine 2
	- Operation 1 of Job 4: Machine 0",5.0
['Facility Dispersion Problem'],"Facility Dispersion in a Network of Locations

You are tasked with selecting a subset of facilities to open across a network of five locations (Node 0, Node 1, Node 2, Node 3, and Node 4) to maximize the overall dispersion between the selected facilities. Dispersion is measured by the pairwise distances between the facilities, with higher distances indicating better dispersion. The goal is to ensure that the selected facilities are as spread out as possible within the network.

#### Key Decisions:
1. **Facility Selection**: You must decide which facilities to open. Specifically, you need to select exactly 2 out of the 5 available locations to open facilities. Each location can either be selected (1) or not selected (0).
2. **Pairwise Dispersion Activation**: For each pair of selected facilities, you must determine whether their dispersion contributes to the overall objective. This is represented by a binary decision variable that activates only if both facilities in the pair are selected.

#### Objective:
Maximize the total dispersion across all pairs of selected facilities. The dispersion values between each pair of locations are as follows:
- Node 0 and Node 1: 18 units
- Node 0 and Node 2: 24 units
- Node 0 and Node 3: 21 units
- Node 0 and Node 4: 24 units
- Node 1 and Node 0: 17 units
- Node 1 and Node 2: 21 units
- Node 1 and Node 3: 21 units
- Node 1 and Node 4: 17 units
- Node 2 and Node 0: 19 units
- Node 2 and Node 1: 15 units
- Node 2 and Node 3: 19 units
- Node 2 and Node 4: 22 units
- Node 3 and Node 0: 15 units
- Node 3 and Node 1: 17 units
- Node 3 and Node 2: 22 units
- Node 3 and Node 4: 16 units
- Node 4 and Node 0: 25 units
- Node 4 and Node 1: 24 units
- Node 4 and Node 2: 16 units
- Node 4 and Node 3: 23 units

The objective is to maximize the sum of these dispersion values for all pairs of selected facilities.

#### Constraints:
1. **Facility Selection Limit**: Exactly 2 facilities must be selected out of the 5 available locations. This ensures that the solution is neither too sparse nor too dense.
2. **Pairwise Dispersion Activation Rules**:
   - For any pair of locations, their dispersion can only contribute to the objective if both facilities in the pair are selected.
   - If either facility in a pair is not selected, their dispersion cannot be counted.
   - If both facilities in a pair are selected, their dispersion must be counted.

#### Numerical Parameters:
- The number of facilities to select: 2.
- The dispersion values between each pair of locations are explicitly provided above.

#### Summary:
Your task is to select 2 out of 5 locations to open facilities such that the total dispersion between the selected facilities is maximized. The dispersion values between each pair of locations are given, and the solution must adhere to the constraints on facility selection and pairwise dispersion activation. The goal is to ensure that the selected facilities are as spread out as possible within the network.",49.0
"['Capacitated Lot-sizing Problem (CLSP)', 'Production Planning Problem']","You are managing a factory that produces three types of products: **product_0**, **product_1**, and **product_2**, over a five-period planning horizon. The factory operates with three types of machines: **grinders**, **drills**, and **borers**, each with specific capacities and maintenance schedules. Your goal is to maximize the factory's profit by optimizing production, inventory, and sales decisions while adhering to operational constraints.

The profit per unit sold is **$249** for **product_0**, **$222** for **product_1**, and **$249** for **product_2**. The holding cost for each unit in inventory is **$15** per period.

In the first period, the production of each product must equal the sum of its sales and inventory for that period. For subsequent periods, the inventory from the previous period plus the current production must equal the sum of current sales and inventory.

Each unit of **product_0** requires **2 hours** on grinders, **2 hours** on drills, and **1 hour** on borers. Each unit of **product_1** requires **1 hour** on grinders, **2 hours** on drills, and **1 hour** on borers. Each unit of **product_2** requires **1 hour** on grinders, **2 hours** on drills, and **2 hours** on borers.

The total available grinding capacity is **480 hours** per period, except in period 3, where it is **480 hours**. The total available drilling capacity is **320 hours** per period, except in period 1, where it is reduced to **160 hours**. The total available boring capacity is **160 hours** per period, except in period 0, where it is **0 hours**.

The maximum inventory capacity for each product is **80 units** per period. The maximum number of units that can be sold for each product in each period is as follows: **product_0**: **63** (period 0), **68** (period 1), **42** (period 2), **58** (period 3), **54** (period 4); **product_1**: **53** (period 0), **62** (period 1), **67** (period 2), **46** (period 3), **56** (period 4); **product_2**: **64** (period 0), **67** (period 1), **65** (period 2), **65** (period 3), **58** (period 4).

At the end of the planning horizon (period 4), the inventory for each product must be exactly **20 units**. All production, inventory, and sales quantities must be non-negative. Machine downtime for maintenance is accounted for in the capacity constraints.

Your task is to determine the optimal production, inventory, and sales plan that maximizes profit while satisfying all operational constraints.",104148.0
['Facility Location Problem'],"Cell Tower Coverage Planning

You are tasked with planning the deployment of cell towers across a region to maximize population coverage while adhering to a strict budget constraint. The region is divided into 32 distinct areas, each with a specific population size that needs to be served. Your goal is to determine which cell towers to build and which areas to cover, ensuring that the total cost of building the towers does not exceed the available budget.

#### Key Decisions:
1. **Build or Not Build**: For each of the 30 potential cell tower locations, you must decide whether to build the tower (yes or no). Building a tower incurs a specific cost, which varies by location.
2. **Coverage Assignment**: For each of the 32 areas, you must determine whether it will be covered by at least one of the built towers (yes or no). An area is considered covered if at least one of the towers that can serve it is built.

#### Objective:
Maximize the total population covered by the deployed cell towers. The population sizes for the 32 areas are as follows:
- Area 0: 4,657
- Area 1: 4,663
- Area 2: 3,139
- Area 3: 2,579
- Area 4: 3,171
- Area 5: 2,796
- Area 6: 3,502
- Area 7: 4,951
- Area 8: 4,211
- Area 9: 2,885
- Area 10: 4,948
- Area 11: 2,195
- Area 12: 4,002
- Area 13: 3,856
- Area 14: 2,663
- Area 15: 3,197
- Area 16: 4,465
- Area 17: 4,648
- Area 18: 3,796
- Area 19: 4,714
- Area 20: 4,952
- Area 21: 3,088
- Area 22: 4,029
- Area 23: 3,379
- Area 24: 2,002
- Area 25: 3,840
- Area 26: 4,037
- Area 27: 4,246
- Area 28: 4,852
- Area 29: 4,423
- Area 30: 2,630
- Area 31: 4,951

#### Constraints:
1. **Coverage Requirements**: Each area must be covered by at least one of the built towers. The specific towers that can cover each area are listed below:
   - Area 0 can be covered by Towers 2, 3, 4, 5, 8, 9, 10, 13, 14, 15, 20, 21, 22, 23, 26, or 28.
   - Area 1 can be covered by Towers 1, 3, 5, 6, 9, 14, 15, 17, 18, 20, 21, 25, or 27.    
   - Area 2 can be covered if any of the towers 20, 3, 0, 23, 8, 7, 24, 4, 28, 17, 2,  or 18 are built.
     - Area 3 can be covered if any of the towers 13, 1, 0, 2, 6, 7, 16, 19, 27, 17, 25,  or 20 are built.
     - Area 4 can be covered if any of the towers 13, 7, 14, 18, 8, 0, 5, 22, 29, 10, 25,  or 4 are built.
     - Area 5 can be covered if any of the towers 6, 24, 10, 3, 2, 12, 26, 11, 22, 19, 8,  or 1 are built.
     - Area 6 can be covered if any of the towers 23, 14, 17, 3, 12, 2, 27, 9, 20, 19, 11,  or 18 are built.
     - Area 7 can be covered if any of the towers 6, 22, 2, 1, 21, 7, 9, 27, 24, 3, 12,  or 8 are built.
     - Area 8 can be covered if any of the towers 14, 20, 26, 11, 5, 27, 24, 6, 21, 8, 2,  or 25 are built.
     - Area 9 can be covered if any of the towers 17, 23, 7, 5, 14, 12, 8, 20, 29, 27, 10,  or 1 are built.
     - Area 10 can be covered if any of the towers 7, 26, 1, 25, 10, 12, 8, 2, 6, 18, 28,  or 21 are built.
     - Area 11 can be covered if any of the towers 20, 15, 12, 29, 14, 4, 8, 24, 7, 17, 26,  or 23 are built.
     - Area 12 can be covered if any of the towers 23, 18, 13, 28, 12, 11, 7, 4, 16, 15, 2,  or 1 are built.
     - Area 13 can be covered if any of the towers 27, 3, 4, 20, 5, 21, 13, 19, 2, 12, 26,  or 14 are built.
     - Area 14 can be covered if any of the towers 16, 8, 17, 0, 21, 23, 3, 25, 27, 28, 10,  or 24 are built.
     - Area 15 can be covered if any of the towers 9, 13, 5, 14, 0, 23, 24, 8, 16, 27, 21,  or 3 are built.
     - Area 16 can be covered if any of the towers 27, 20, 9, 26, 28, 16, 19, 6, 4, 11, 5,  or 17 are built.
     - Area 17 can be covered if any of the towers 24, 16, 0, 19, 10, 15, 27, 3, 11, 9, 7,  or 1 are built.
     - Area 18 can be covered if any of the towers 7, 28, 18, 2, 26, 23, 15, 25, 17, 4, 20,  or 24 are built.
     - Area 19 can be covered if any of the towers 17, 5, 8, 16, 19, 13, 6, 29, 23, 9, 12,  or 11 are built.
     - Area 20 can be covered if any of the towers 14, 28, 16, 29, 3, 7, 24, 2, 10, 0, 18,  or 17 are built.
     - Area 21 can be covered if any of the towers 7, 18, 29, 0, 2, 22, 20, 1, 27, 25, 24,  or 10 are built.
     - Area 22 can be covered if any of the towers 2, 16, 7, 8, 21, 15, 6, 17, 4, 18, 20,  or 24 are built.
     - Area 23 can be covered if any of the towers 7, 25, 15, 28, 13, 6, 3, 23, 21, 26, 11,  or 20 are built.
     - Area 24 can be covered if any of the towers 13, 14, 27, 23, 1, 21, 20, 26, 3, 25, 12,  or 10 are built.
     - Area 25 can be covered if any of the towers 25, 27, 3, 7, 6, 29, 17, 14, 4, 13, 5,  or 8 are built.
     - Area 26 can be covered if any of the towers 14, 7, 27, 2, 29, 17, 3, 1, 20, 24, 0,  or 26 are built.
     - Area 27 can be covered if any of the towers 29, 24, 27, 7, 5, 13, 15, 23, 6, 12, 1,  or 25 are built.
     - Area 28 can be covered if any of the towers 12, 0, 29, 8, 25, 14, 9, 13, 17, 15, 4,  or 6 are built.
     - Area 29 can be covered if any of the towers 9, 6, 1, 18, 23, 17, 27, 10, 25, 21, 26,  or 15 are built.
     - Area 30 can be covered if any of the towers 16, 27, 29, 5, 1, 28, 2, 26, 23, 19, 21,  or 7 are built.
     - Area 31 can be covered if any of the towers 12, 3, 18, 7, 27, 19, 1, 24, 2, 13, 25,  or 22 are built.
2. **Budget Constraint**: The total cost of building the selected towers must not exceed the available budget of 1,204 units. The costs for building each tower are as follows:
   - Tower 0: 455
   - Tower 1: 288
   - Tower 2: 208
   - Tower 3: 441
   - Tower 4: 428
   - Tower 5: 424
   - Tower 6: 285
   - Tower 7: 414
   - Tower 8: 459
   - Tower 9: 488
   - Tower 10: 362
   - Tower 11: 233
   - Tower 12: 341
   - Tower 13: 251
   - Tower 14: 422
   - Tower 15: 261
   - Tower 16: 437
   - Tower 17: 384
   - Tower 18: 442
   - Tower 19: 310
   - Tower 20: 218
   - Tower 21: 491
   - Tower 22: 412
   - Tower 23: 243
   - Tower 24: 311
   - Tower 25: 247
   - Tower 26: 352
   - Tower 27: 318
   - Tower 28: 380
   - Tower 29: 375

3. **Binary Decisions**: Both the decision to build a tower and the decision to cover an area are binary (yes or no). You cannot partially build a tower or partially cover an area.

#### Summary:
Your task is to select which cell towers to build and which areas to cover, ensuring that:
- Each area is served by at least one built tower.
- The total cost of building the towers does not exceed the budget of 1,204 units.
- The total population covered by the selected towers is maximized.

This problem requires careful balancing of costs and coverage to achieve the best possible outcome within the given constraints.",121467.0
['Job Shop'],"In a manufacturing facility, you are tasked with scheduling a set of jobs across multiple machines to minimize the total completion time, known as the makespan. Each job consists of a sequence of operations that must be performed in a specific order, and each operation is assigned to a particular machine. The goal is to determine the start times for each operation on its assigned machine while respecting the following constraints:

Each job has a predefined sequence of operations. For example, Job 0 has two operations: Operation 0 must be completed before Operation 1 can begin. Similarly, Job 1 has Operation 0 and Operation 1, with Operation 0 preceding Operation 1. This pattern applies to all jobs, ensuring that no operation starts before its predecessor in the same job has finished. Specifically, for Job 0, Operation 1 cannot start until Operation 0 has been completed, and for Job 1, Operation 1 cannot start until Operation 0 has been completed. This logic applies to all jobs, ensuring the correct sequence of operations.

Each machine can process only one operation at a time. To prevent overlapping, the start times of operations assigned to the same machine must be carefully scheduled. For example, if Operation 0 of Job 0 and Operation 0 of Job 1 are assigned to the same machine, they cannot overlap. A binary decision variable determines the order in which these operations are processed. If Operation 0 of Job 0 is scheduled first, Operation 0 of Job 1 must start only after Operation 0 of Job 0 has finished, and vice versa. Similar constraints apply to all pairs of operations assigned to the same machine, ensuring no two operations overlap. A large constant (1000) is used in the constraints to enforce the order of operations on shared machines.

The makespan is defined as the total time required to complete all jobs. It must be at least as large as the completion time of the last operation across all jobs. For example, if Operation 1 of Job 6 finishes at time 100, the makespan must be at least 100. This ensures that the makespan accurately reflects the total time needed to complete all operations.

The start time of every operation must be non-negative, meaning no operation can start before time zero. Binary variables are used to determine the order of operations on shared machines. These variables can only take values of 0 or 1, representing the scheduling decisions. The processing time for each operation is implicitly defined by the constraints. For example, the precedence constraints specify that Operation 1 of Job 0 cannot start until Operation 0 of Job 0 has been completed, with a required gap of at least 1 time unit. The binary variables determine the order of operations on shared machines. For instance, if the binary variable for Operation 0 of Job 0 and Operation 0 of Job 1 is 1, Operation 0 of Job 0 is scheduled before Operation 0 of Job 1 on the same machine. The makespan must be at least as large as the completion time of every operation. For example, if Operation 0 of Job 0 finishes at time 10, the makespan must be at least 10.

The objective is to minimize the makespan, ensuring that all jobs are completed in the shortest possible time while respecting the precedence and machine capacity constraints. This problem requires determining the optimal start times for all operations and the sequence of operations on shared machines to achieve the minimum total completion time.

ADDITIONAL INPUT DATA:

1) Sets and indices
- Jobs: J = {0, 1, 2, 3}
- For each job j in J, there are 2 operations indexed k = 0..1. We denote operation (j,k).
- Machines: M = {0, 1}

2) Machine assignment for every operation (which machine executes the operation)
- Operation (0,0) -> Machine 0
- Operation (0,1) -> Machine 1
- Operation (1,0) -> Machine 0
- Operation (1,1) -> Machine 1
- Operation (2,0) -> Machine 1
- Operation (2,1) -> Machine 0
- Operation (3,0) -> Machine 1
- Operation (3,1) -> Machine 0

3) Processing times (duration) for every operation (in time units)
- p(0,0) = 3
- p(0,1) = 2
- p(1,0) = 2
- p(1,1) = 4
- p(2,0) = 4
- p(2,1) = 3
- p(3,0) = 1
- p(3,1) = 2",11.0
['Job Shop'],"There are 7 jobs, labeled Job 0 through Job 6, each consisting of 2 operations that must be performed in sequence. Each operation takes 1 unit of time to complete. The facility has a limited number of machines, and some operations from different jobs must be performed on the same machine. To avoid conflicts, no two operations can be scheduled on the same machine at the same time. A binary decision variable determines the order in which these operations are scheduled. The makespan, defined as the total time required to complete all jobs, must be at least as large as the completion time of the last operation across all jobs. For every pair of operations that share the same machine, a binary variable determines the order in which they are scheduled. The objective is to minimize the makespan, ensuring that all jobs are completed in the shortest possible time. The start time of the second operation in each job must be at least 1 unit of time after the start time of the first operation. For every pair of operations assigned to the same machine, the schedule must ensure that they do not overlap. The makespan must be at least as large as the completion time of every operation. All start times must be non-negative. The binary variables that determine the order of operations on the same machine must be either 0 or 1. A large constant, 100, is used in the constraints to enforce the order of operations on shared machines. The processing time for every operation is 1 unit of time. The objective is to minimize the total time required to complete all jobs, ensuring that all operations are scheduled efficiently without violating any constraints.


Additional information: 
- There are 3 machines, numbered from 0 to 2
- The assignment or operations to machines is the following:
	- Operation 0 of Job 0: Machine 2
	- Operation 1 of Job 0: Machine 1
	- Operation 0 of Job 1: Machine 1
	- Operation 1 of Job 1: Machine 0
	- Operation 0 of Job 2: Machine 0
	- Operation 1 of Job 2: Machine 1
	- Operation 0 of Job 3: Machine 0
	- Operation 1 of Job 3: Machine 2
	- Operation 0 of Job 4: Machine 2
	- Operation 1 of Job 4: Machine 0
	- Operation 0 of Job 5: Machine 0
	- Operation 1 of Job 5: Machine 1
	- Operation 0 of Job 6: Machine 2
	- Operation 1 of Job 6: Machine 1",5.0
['Minimum Cost Flow Problem'],"The problem involves managing the distribution of a critical resource across seven interconnected cities to minimize the total transportation cost while meeting the demand or surplus of each city and respecting capacity constraints.

• Net demand / surplus of every city
– City 0 requires 3 additional units
– City 1 requires 1 additional unit
– City 2 has a surplus of 2 units
– City 3 is balanced (0)
– City 4 has a surplus of 2 units
– City 5 has a surplus of 1 unit
– City 6 requires 1 additional unit

• Maximum amount a city is allowed to receive
– City 0: 18 units
– City 1: 18 units
– City 2: 12 units
– City 3: 12 units
– City 4: 14 units
– City 5: 18 units
– City 6: 18 units

• Transportation links (all links are bidirectional; each direction has the same
cost and capacity).
For every ordered pair (i, j) listed below, the first number is the cost per
unit shipped, the second number is the maximum capacity of that link.

(0, 1): cost 1, capacity 9  (1, 0): cost 1, capacity 9
(0, 2): cost 2, capacity 8  (2, 0): cost 2, capacity 8
(0, 3): cost 2, capacity 10 (3, 0): cost 2, capacity 10
(0, 4): cost 3, capacity 10 (4, 0): cost 3, capacity 10
(0, 5): cost 3, capacity 12 (5, 0): cost 3, capacity 12
(0, 6): cost 2, capacity 10 (6, 0): cost 2, capacity 10

(1, 2): cost 1, capacity 9  (2, 1): cost 1, capacity 9
(1, 3): cost 2, capacity 9  (3, 1): cost 2, capacity 9
(1, 4): cost 3, capacity 10 (4, 1): cost 3, capacity 10
(1, 5): cost 2, capacity 11 (5, 1): cost 2, capacity 11
(1, 6): cost 2, capacity 10 (6, 1): cost 2, capacity 10

(2, 3): cost 1, capacity 8  (3, 2): cost 1, capacity 8
(2, 4): cost 1, capacity 7  (4, 2): cost 1, capacity 7
(2, 5): cost 2, capacity 8  (5, 2): cost 2, capacity 8
(2, 6): cost 3, capacity 9  (6, 2): cost 3, capacity 9

(3, 4): cost 2, capacity 8  (4, 3): cost 2, capacity 8
(3, 5): cost 1, capacity 9  (5, 3): cost 1, capacity 9
(3, 6): cost 2, capacity 9  (6, 3): cost 2, capacity 9

(4, 5): cost 1, capacity 7  (5, 4): cost 1, capacity 7
(4, 6): cost 1, capacity 8  (6, 4): cost 1, capacity 8

(5, 6): cost 2, capacity 12 (6, 5): cost 2, capacity 12

The objective is to determine the optimal quantities to transport over every link so that all city demands are satisfied, no link or city capacity is violated, and the total transportation cost is minimized. All shipment amounts must be non-negative.",10.0
"['Minimum Cost Flow Problem', 'Transportation Problem', 'Network Optimization']","Imagine you are managing the distribution of resources across nine interconnected cities. Each city has a specific supply or demand for resources, and your task is to ensure that the flow of resources between cities meets these requirements while minimizing the total transportation cost. The transportation costs vary depending on the route taken between cities, and each route has a maximum capacity limit that cannot be exceeded.

#### City Requirements:
- **City 0** has a surplus of 69 units of resources.
- **City 1** has a deficit of 3 units.
- **City 2** has a surplus of 8 units.
- **City 3** has a deficit of 10 units.
- **City 4** has a deficit of 28 units.
- **City 5** has a deficit of 15 units.
- **City 6** has a surplus of 8 units.
- **City 7** has a deficit of 20 units.
- **City 8** has a deficit of 9 units.

#### Transportation Costs:
The cost of transporting resources between cities varies as follows:
- From **City 0**: To City 1 costs 7, City 2 costs 6, City 3 costs 6, City 4 costs 10, City 5 costs 6, City 6 costs 8, City 7 costs 7, and City 8 costs 6.
- From **City 1**: To City 0 costs 10, City 2 costs 7, City 3 costs 9, City 4 costs 10, City 5 costs 10, City 6 costs 9, City 7 costs 8, and City 8 costs 6.
- From **City 2**: To City 0 costs 6, City 1 costs 6, City 3 costs 7, City 4 costs 8, City 5 costs 6, City 6 costs 7, City 7 costs 7, and City 8 costs 6.
- From **City 3**: To City 0 costs 8, City 1 costs 9, City 2 costs 6, City 4 costs 8, City 5 costs 8, City 6 costs 8, City 7 costs 10, and City 8 costs 10.
- From **City 4**: To City 0 costs 8, City 1 costs 7, City 2 costs 8, City 3 costs 7, City 5 costs 8, City 6 costs 7, City 7 costs 10, and City 8 costs 10.
- From **City 5**: To City 0 costs 10, City 1 costs 9, City 2 costs 6, City 3 costs 8, City 4 costs 10, City 6 costs 9, City 7 costs 8, and City 8 costs 9.
- From **City 6**: To City 0 costs 9, City 1 costs 7, City 2 costs 10, City 3 costs 7, City 4 costs 10, City 5 costs 10, City 7 costs 7, and City 8 costs 9.
- From **City 7**: To City 0 costs 10, City 1 costs 6, City 2 costs 6, City 3 costs 10, City 4 costs 9, City 5 costs 9, City 6 costs 10, and City 8 costs 10.
- From **City 8**: To City 0 costs 9, City 1 costs 10, City 2 costs 10, City 3 costs 10, City 4 costs 7, City 5 costs 9, City 6 costs 6, and City 7 costs 8.

#### Capacity Constraints:
Each route between cities has a maximum capacity limit:
- **City 0**: To City 1 (59), City 2 (51), City 3 (49), City 4 (36), City 5 (38), City 6 (37), City 7 (55), City 8 (33).
- **City 1**: To City 0 (59), City 2 (36), City 3 (43), City 4 (38), City 5 (35), City 6 (41), City 7 (45), City 8 (47).
- **City 2**: To City 0 (47), City 1 (50), City 3 (58), City 4 (48), City 5 (53), City 6 (55), City 7 (50), City 8 (60).
- **City 3**: To City 0 (32), City 1 (34), City 2 (54), City 4 (31), City 5 (55), City 6 (45), City 7 (34), City 8 (49).
- **City 4**: To City 0 (59), City 1 (50), City 2 (57), City 3 (47), City 5 (33), City 6 (59), City 7 (56), City 8 (58).
- **City 5**: To City 0 (38), City 1 (34), City 2 (37), City 3 (40), City 4 (35), City 6 (46), City 7 (36), City 8 (59).
- **City 6**: To City 0 (51), City 1 (46), City 2 (54), City 3 (48), City 4 (35), City 5 (34), City 7 (39), City 8 (45).
- **City 7**: To City 0 (33), City 1 (55), City 2 (54), City 3 (35), City 4 (44), City 5 (56), City 6 (52), City 8 (35).
- **City 8**: To City 0 (59), City 1 (43), City 2 (56), City 3 (53), City 4 (53), City 5 (55), City 6 (38), City 7 (56).

#### Objective:
Your goal is to determine the optimal flow of resources between cities to meet all supply and demand requirements while minimizing the total transportation cost. Ensure that the flow on each route does not exceed its capacity and that all resource flows are non-negative.

This problem requires balancing the flow of resources across the network of cities, respecting the capacity limits of each route, and achieving the lowest possible transportation cost.",629.0
['Unit Commitment Problem'],"Minimize the total operational cost, which includes the base cost of operating generators, the variable cost based on power output, and the startup cost for generators. The base cost is 80 units per generator per period for Type 0 and Type 2 generators, and 78 units for Type 1 generators. The variable cost is 4 units per MW for Type 0 and Type 1 generators, and 3 units per MW for Type 2 generators. The startup cost is 353 units for Type 0 generators, 349 units for Type 1 generators, and 351 units for Type 2 generators.

The total power output from all generators must meet or exceed the demand in each period, which is 163 MW in Period 0, 180 MW in Period 1, 208 MW in Period 2, 183 MW in Period 3, and 227 MW in Period 4. Each generator type has a minimum and maximum power output per generator: Type 0 generators must produce at least 35 MW and at most 126 MW, Type 1 generators must produce at least 35 MW and at most 130 MW, and Type 2 generators must produce at least 35 MW and at most 125 MW.

The total maximum possible output from all generators must be at least 15% higher than the demand in each period. For example, in Period 0, the total maximum output must be at least 187.45 MW. The number of generators operating in each period cannot exceed the available capacity: up to 5 Type 0 generators, 2 Type 1 generators, and 1 Type 2 generator can be operated in any period.

The number of generators started in a period is limited by the change in the number of generators operating from the previous period to the current period. For example, in Period 1, the number of Type 0 generators started cannot exceed the difference between the number of Type 0 generators operating in Period 1 and Period 0. This rule applies similarly for Type 1 and Type 2 generators across all periods.

The goal is to determine the optimal number of generators to operate, the power output for each generator type, and the number of generators to start in each period to minimize the total operational cost while meeting all constraints.",5136.0
['Flow Shop Scheduling'],"A manufacturing facility processes six jobs (Job 0 through Job 5) on four machines (Machine 0 through Machine 3). Each job must be processed on all four machines in sequence, and the facility must determine the optimal schedule to minimize the total production time. Each job has a unique processing time on each machine, as follows:

- **Job 0**: 5 hours on Machine 0, 8 hours on Machine 1, 8 hours on Machine 2, and 5 hours on Machine 3.
- **Job 1**: 7 hours on Machine 0, 6 hours on Machine 1, 7 hours on Machine 2, and 5 hours on Machine 3.
- **Job 2**: 10 hours on Machine 0, 10 hours on Machine 1, 8 hours on Machine 2, and 7 hours on Machine 3.
- **Job 3**: 7 hours on Machine 0, 10 hours on Machine 1, 5 hours on Machine 2, and 8 hours on Machine 3.
- **Job 4**: 9 hours on Machine 0, 9 hours on Machine 1, 5 hours on Machine 2, and 6 hours on Machine 3.
- **Job 5**: 6 hours on Machine 0, 9 hours on Machine 1, 6 hours on Machine 2, and 6 hours on Machine 3.

The facility must adhere to the following constraints:

1. **One Job per Schedule Position**: Each of the six schedule positions (Position 0 through Position 5) must be assigned exactly one job. No two positions can have the same job.

2. **One Schedule Position per Job**: Each job must be assigned to exactly one schedule position. No job can be assigned to multiple positions.

3. **Machine Precedence**: The processing of a job on Machine 1 cannot start until it has completed processing on Machine 0. Similarly, processing on Machine 2 cannot begin until the job has finished on Machine 1, and processing on Machine 3 cannot start until the job has completed on Machine 2.

4. **Job Precedence**: The processing of a job in a later schedule position cannot start on any machine until the job in the previous position has completed its processing on that machine. For example, if Job 0 is in Position 0 and Job 1 is in Position 1, Job 1 cannot start on Machine 0 until Job 0 has finished its processing on Machine 0.

The objective is to determine the optimal schedule for processing the six jobs across the four machines to minimize the total production time, ensuring that all constraints are satisfied. The total production time is defined as the time when the last job completes its processing on Machine 3, plus any additional processing time required for the last job in the schedule.",68.0
['AircraftLanding'],"The problem involves scheduling the landing times of five aircraft to minimize the total penalty costs associated with deviations from their target landing times while ensuring safe separation between landings and adhering to time windows. Each aircraft has a target landing time, earliest and latest possible landing times, and penalty costs for landing early or late. The aircraft details are as follows: Aircraft 0 has a target landing time of 83 minutes, earliest landing time of 60 minutes, latest landing time of 100 minutes, early penalty cost of \$16 per minute, and late penalty cost of \$16 per minute. Aircraft 1 has a target landing time of 79 minutes, earliest landing time of 60 minutes, latest landing time of 100 minutes, early penalty cost of \$16 per minute, and late penalty cost of \$10 per minute. Aircraft 2 has a target landing time of 75 minutes, earliest landing time of 60 minutes, latest landing time of 100 minutes, early penalty cost of \$16 per minute, and late penalty cost of \$13 per minute. Aircraft 3 has a target landing time of 95 minutes, earliest landing time of 65 minutes, latest landing time of 100 minutes, early penalty cost of \$19 per minute, and late penalty cost of \$19 per minute. Aircraft 4 has a target landing time of 98 minutes, earliest landing time of 68 minutes, latest landing time of 100 minutes, early penalty cost of \$14 per minute, and late penalty cost of \$15 per minute.

To ensure safety, the following minimum separation times must be maintained between landings: 5 minutes between Aircraft 0 and Aircraft 1, 5 minutes between Aircraft 0 and Aircraft 2, 5 minutes between Aircraft 0 and Aircraft 3, 5 minutes between Aircraft 0 and Aircraft 4, 7 minutes between Aircraft 1 and Aircraft 2, 7 minutes between Aircraft 1 and Aircraft 3, 5 minutes between Aircraft 1 and Aircraft 4, 6 minutes between Aircraft 2 and Aircraft 3, 7 minutes between Aircraft 2 and Aircraft 4, and 5 minutes between Aircraft 3 and Aircraft 4.

The landing times of each aircraft must fall within their specified earliest and latest possible landing times. The separation constraints must be respected, meaning that the landing times of any two aircraft must maintain the required separation based on their order of landing. The penalty for landing early is calculated as the number of minutes early multiplied by the early penalty cost, and the penalty for landing late is calculated as the number of minutes late multiplied by the late penalty cost. The objective is to determine the landing times for all five aircraft such that the total penalty cost is minimized, and all separation requirements and landing time windows are strictly adhered to. This involves deciding the exact landing time for each aircraft and the order in which they land, ensuring that the schedule is both safe and cost-effective.",94.0
